Id	Folio	Evento	Periodo	Minutos	Vuelta	Segundos	Etapa	Bin1	Bin2	Bin3	Bin4	Bin5	Bin6	Rc1	Rc2	Rc3	Rc4	Rc5	Rc6	Calificacion	Seccion	Resultado	Inicio	Salida	Termino
3224	428505	comipems-15	1516	31	28	31	7	1111111101	1011111110	1111110111	1111111111	1100000001	1000110000	@1 am@2 is@3 are@4 Is@5 Are@6Are@7 an@8 a@9 any@10 isn	@11 am not @12not be@13 Who@14 What@15When@16 are@17 is@18 are@19 my@20 her	@21 Their@22 parents@23sister@24is it@25 It@26 There is@27 There are@28 go@29 dance@30 likes	@31 don@32 doesn@33 doesn@34 Do@35 Do...play@36 does...teach@37 am doing@38 is not taking@39 are...doing@40 weren	@41 Was@42 were@43 eat@44 write@45 can@46 can@47 won@48are@49does....go@50are going to visit	@51 Are ... going to take@52 most attractive@53 more pretty @54 so quiet that@55 tallest@56 have been @57 doesn@58 will travel@59 after@60 nothing	69.49	B	Pre-Intermedio	2015-07-30 00:30:25	2015-07-30 00:56:11	S
3225	316494	comipems-15	1516	50	9	1	7	1110111001	1101111110	0110110100	1100011111	1111000001	1000110000	@1 am@2 is@3 are@4 Am@5 Are@6Are@7 an@8 an@9 a@10 isn	@11 am not @12aren@13 What@14 What@15When@16 are@17 is@18 are@19 my@20 her	@21 Our@22 parents@23sister@24it@25 It@26 There is@27 There are@28 go@29 dances@30 like	@31 don@32 doesn@33 don@34 Are@35 Does...play@36 does...teach@37 am doing@38 is not taking@39 are...doing@40 weren	@41 Was@42 were@43 ate@44 wrote@45 can@46 won@47 can@48are@49is...going@50are going to visit	@51 Are ... going to take@52 most attractive@53 more pretty @54 quiet enough@55 tallest@56 have been @57 isn@58 are traveling@59 never@60 any	57.63	A+	Básico	2015-07-30 00:30:48	2015-07-30 01:23:14	S
3226	447527	comipems-15	1516	44	15	11	7	1111000000	1011111111	1111011111	0100000101	0110000001	0100110111	@1 am@2 is@3 are@4 Is@5 Be@6Is@7 a@8 an@9 a@10 not be	@11 am not @12not be@13 Who@14 What@15When@16 are@17 is@18 are@19 my@20 his	@21 Their@22 parents@23sister@24is it@25 Is@26 There is@27 Are there@28 go@29 dance@30 likes	@31 not@32 doesn@33 not@34 Is@35 Do...plays@36 does...teaches@37 doing@38 is not taking@39 did...do@40 weren	@41 Is@42 were@43 ate@44 are writing@45 don@46 can@47 can@48are@49does....go@50are going to visit	@51 Do ... like taking@52 more attractive@53 more pretty @54 so quiet that@55 tallest@56 have been @57 didn@58 have traveled@59 yet@60 no	55.93	A	Introductorio	2015-07-30 00:40:27	2015-07-30 01:26:40	S
3227	455257	comipems-15	1516	35	24	31	7	1110111000	1111010111	0110000111	1111000011	1011111001	0000110110	@1 am@2 is@3 are@4 Are@5 Are@6Are@7 an@8 an@9 a@10 aren	@11 am not @12aren@13 Who@14 What@15 Where@16 are@17 are@18 are@19 my@20 his	@21 Our@22 parents@23sister@24it@25 Is@26 There are@27 There are@28 go@29 dance@30 likes	@31 don@32 doesn@33 doesn@34 Do@35 Does...plays@36 does...teaches@37 doing@38 does not take@39 are...doing@40 weren	@41 Was@42 are@43 ate@44 wrote@45 didn@46 didn@47 didn@48do@49does....go@50are going to visit	@51 Do ... like taking@52 the most attractive@53 prettiest @54 quiet enough@55 tallest@56 have been @57 doesn@58 have traveled@59 yet@60 any	59.32	A+	Básico	2015-07-30 00:29:38	2015-07-30 00:54:39	S
3228	450864	comipems-15	1516	39	20	36	7	1111111110	1111110110	1101010111	1111000011	1101100100	1101110110	@1 am@2 is@3 are@4 Is@5 Are@6Are@7 an@8 a@9 an@10 aren	@11 am not @12aren@13 Who@14 What@15When@16 are@17 are@18 are@19 my@20 my	@21 Their@22 parents@23 daughter@24is it@25 Is it@26 There is@27 There are@28 go@29 dance@30 likes	@31 don@32 doesn@33 doesn@34 Do@35 Do...plays@36 does...teaches@37 doing@38 not taking@39 are...doing@40 weren	@41 Was@42 were@43 eat@44 wrote@45 didn@46 don@47 won@48did@49do....go@50 visit	@51 Are ... going to take@52 more attractive@53 prettiest @54 as quiet as@55 tallest@56 have been @57 doesn@58 have traveled@59 yet@60 none 	69.49	B	Pre-Intermedio	2015-07-30 00:29:59	2015-07-30 00:50:15	S
3229	410004	comipems-15	1516	40	19	17	7	1111111111	1111111110	1111111111	1111101110	1111000110	1100110100	@1 am@2 is@3 are@4 Is@5 Are@6Are@7 an@8 a@9 an@10 isn	@11 am not @12aren@13 Who@14 What@15When@16 are@17 is@18 are@19 my@20 her	@21 Their@22 parents@23sister@24is it@25 It@26 There is@27 Are there@28 go@29 dance@30 likes	@31 don@32 doesn@33 doesn@34 Do@35 Do...play@36 does...teaches@37 am doing@38 is not taking@39 are...doing@40 wasn	@41 Was@42 were@43 ate@44 wrote@45 can@46 can@47 can@48did@49did....go@50 visit	@51 Are ... going to take@52 more attractive@53 more pretty @54 so quiet that@55 tallest@56 have been @57 doesn@58 have traveled@59 never@60 none 	79.66	B	Pre-Intermedio	2015-07-30 00:32:16	2015-07-30 01:27:06	S
3230	393542	comipems-15	1516	43	16	28	7	1110011100	1011001010	0111100101	1111100010	1000000000	1010000000	@1 am@2 is@3 are@4 Are@5 Is@6Are@7 an@8 a@9 any@10 not	@11 am not @12not be@13 Who@14 What@15 What@16 am@17 is@18 is@19 my@20 her	@21 Its@22 parents@23sister@24is it@25 It@26 They are@27 There are@28 go@29 dancing@30 likes	@31 don@32 doesn@33 doesn@34 Do@35 Do...play@36 do...teach@37 do@38 does not take@39 are...doing@40 don	@41 Was@42 was@43 eat@44 write@45 don@46 can@47 don@48are@49do....go@50 visited	@51 Are ... going to take@52 most attractive@53 prettier @54 quiet enough@55 taller@56 will be@57 doesn@58 will travel@59 after@60 nothing	42.37	A	Introductorio	2015-07-30 00:30:12	2015-07-30 00:44:49	S
3231	474038	comipems-15	1516	27	32	52	7	1111111111	1001011011	1111000010	0011001110	1101000011	0000010000	@1 am@2 is@3 are@4 Is@5 Are@6Are@7 an@8 a@9 an@10 isn	@11 am not @12isn@13 When@14 What@15 Where@16 are@17 is@18 be@19 my@20 his	@21 Their@22 parents@23sister@24is it@25 Is@26 They are@27 There are@28 going@29 dance@30 	@31 am not@32 don@33 doesn@34 Do@35 Does...play@36 do...teach@37 am doing@38 is not taking@39 are...doing@40 wasn	@41 Was@42 were@43 eating@44 wrote@45 won@46 can@47 don@48are@49did....go@50are going to visit	@51 Do ... like taking@52 the most attractive@53 more pretty @54 so quiet that@55 taller@56 have been @57 isn@58 will travel@59 never@60 nothing	52.54	A+	Básico	2015-07-30 00:31:01	2015-07-30 01:00:11	S
3232	428788	comipems-15	1516	31	28	60	7	1111100000	1010001100	0010100100	0000001010	0000000001	1000000100	@1 am@2 is@3 are@4 Is@5 Are@6Is@7 one@8 one@9 a@10 aren	@11 am not @12not be@13 Who@14 Who@15 Where@16 is@17 is@18 are@19 your@20 my	@21 Its@22 grandparents@23sister@24is@25 It@26 They are@27 There are@28 go@29 dancing@30 to like	@31 am not@32 don@33 not@34 Are@35 Does...plays@36 do...teach@37 am doing@38 does not take@39 are...doing@40 don	@41 Were@42 are@43 eat@44 are writing@45 can@46 can@47 won@48are@49is...going@50are going to visit	@51 Are ... going to take@52 most attractive@53 more pretty @54 quiet enough@55 taller than@56 can be@57 doesn@58 have traveled@59 after@60 nothing	27.12	A	Introductorio	2015-07-30 00:34:23	2015-07-30 00:57:04	S
3233	401087	comipems-15	1516	30	0	60	0	-	-	-	-	-	-	0	0	0	0	0	0	-	-	-	2015-07-30 00:27:27	2015-07-30 00:27:27	N
3234	462099	comipems-15	1516	38	21	26	7	1110110100	1111111110	0111100111	1001000010	1111000010	1100100000	@1 am@2 is@3 are@4 Be@5 Are@6Are@7 a@8 a@9 a@10 not	@11 am not @12aren@13 Who@14 What@15When@16 are@17 is@18 are@19 my@20 its	@21 Her@22 parents@23sister@24is it@25 It@26 Is@27 There are@28 go@29 dance@30 likes	@31 don@32 don@33 don@34 Do@35 Does...play@36 do...teach@37 doing@38 not take@39 are...doing@40 wasn	@41 Was@42 were@43 ate@44 wrote@45 won@46 don@47 can@48does@49did....go@50 visit	@51 Are ... going to take@52 more attractive@53 more pretty @54 quiet enough@55 tallest@56 will be@57 didn@58 traveled@59 never@60 any	54.24	B	Pre-Intermedio	2015-07-30 00:34:14	2015-07-30 00:52:23	S
3235	416624	comipems-15	1516	44	15	60	7	1110111111	1111111111	1111111111	1110001011	1111111111	1100110100	@1 am@2 is@3 are@4 Are@5 Are@6Are@7 an@8 a@9 an@10 isn	@11 am not @12aren@13 Who@14 What@15When@16 are@17 is@18 are@19 my@20 his	@21 Their@22 parents@23sister@24is it@25 It@26 There is@27 Are there@28 go@29 dance@30 likes	@31 don@32 doesn@33 doesn@34 Does@35 Does...play@36 do...teach@37 am doing@38 does not take@39 are...doing@40 weren	@41 Was@42 were@43 ate@44 wrote@45 didn@46 didn@47 didn@48did@49did....go@50are going to visit	@51 Are ... going to take@52 more attractive@53 prettiest @54 so quiet that@55 tallest@56 have been @57 doesn@58 have traveled@59 never@60 any	83.05	B	Pre-Intermedio	2015-07-30 00:32:50	2015-07-30 00:46:59	S
3236	398902	comipems-15	1516	45	14	10	7	1111100110	1000010100	0111100110	1001111001	0000000000	1111000101	@1 am@2 is@3 are@4 Is@5 Are@6 Be@7 one@8 a@9 an@10 aren	@11 am not @12not be@13 Where@14 When@15 What@16 are@17 are@18 are@19 his@20 its	@21 Her@22 parents@23sister@24is it@25 It@26 They are@27 There are@28 go@29 dance@30 	@31 don@32 isn@33 don@34 Do@35 Do...play@36 does...teach@37 am doing@38 not take@39 will...doing@40 weren	@41 Were@42 are@43 eat@44 are writing@45 don@46 won@47 can@48are@49is...going@50 visiting	@51 Are ... going to take@52 more attractive@53 prettier @54 as quiet as@55 taller@56 can be@57 isn@58 have traveled@59 since@60 no	45.76	A+	Básico	2015-07-30 00:32:06	2015-07-30 00:43:57	S
3237	406938	comipems-15	1516	40	19	7	7	1111011100	1001000111	0111110011	1111000100	0010100000	0000010000	@1 am@2 is@3 are@4 Is@5 Be@6Are@7 an@8 a@9 a@10 not be	@11 am not @12isn@13 When@14 What@15 How@16 is@17 are@18 are@19 my@20 his	@21 Her@22 parents@23sister@24is it@25 It@26 There is@27 There are@28 going@29 dance@30 likes	@31 don@32 doesn@33 doesn@34 Do@35 Does...plays@36 does...teaches@37 do@38 is not taking@39 did...do@40 wasn	@41 Did@42 are@43 ate@44 write@45 didn@46 can@47 don@48are@49does....go@50 visit	@51 Are ... going taking@52 the most attractive@53 more pretty @54 as quiet @55 taller@56 have been @57 doesn@58 will travel@59 never@60 any	44.07	A+	Básico	2015-07-30 00:31:39	2015-07-30 00:48:54	S
3238	436936	comipems-15	1516	41	18	25	3	1110111101	1110111111	-	-	-	-	@1 am@2 is@3 are@4 Am@5 Are@6Are@7 an@8 a@9 a@10 isn	@11 am not @12aren@13 Who@14 When@15When@16 are@17 is@18 are@19 my@20 his	0	0	0	0	-	-	-	2015-07-30 00:37:55	2015-07-30 00:48:12	N
3239	401046	comipems-15	1516	57	2	43	7	1110111101	1111111110	1111101101	1111101011	1111010001	1101110110	@1 am@2 is@3 are@4 Are@5 Are@6Are@7 an@8 a@9 a@10 isn	@11 am not @12aren@13 Who@14 What@15When@16 are@17 is@18 are@19 my@20 her	@21 Their@22 parents@23sister@24is it@25 It@26 They are@27 Are there@28 go@29 dancing@30 likes	@31 don@32 doesn@33 doesn@34 Do@35 Do...play@36 do...teach@37 am doing@38 not take@39 are...doing@40 weren	@41 Was@42 were@43 ate@44 wrote@45 can@46 didn@47 don@48do@49do....go@50are going to visit	@51 Are ... going to take@52 more attractive@53 more pretty @54 as quiet as@55 tallest@56 have been @57 doesn@58 have traveled@59 yet@60 any	76.27	B	Pre-Intermedio	2015-07-30 00:33:53	2015-07-30 01:06:43	S
3240	441348	comipems-15	1516	46	13	46	7	1111111111	1111111111	1111110111	1101111110	1111010111	1111110010	@1 am@2 is@3 are@4 Is@5 Are@6Are@7 an@8 a@9 an@10 isn	@11 am not @12aren@13 Who@14 What@15When@16 are@17 is@18 are@19 my@20 his	@21 Their@22 parents@23sister@24is it@25 It@26 There is@27 Is there@28 go@29 dance@30 likes	@31 don@32 doesn@33 don@34 Do@35 Do...play@36 does...teach@37 am doing@38 is not taking@39 are...doing@40 wasn	@41 Was@42 were@43 ate@44 wrote@45 won@46 didn@47 can@48did@49did....go@50are going to visit	@51 Are ... going to take@52 more attractive@53 prettier @54 as quiet as@55 tallest@56 have been @57 doesn@58 traveled@59 yet@60 any	86.44	B+	Pre-Intermedio	2015-07-30 00:30:36	2015-07-30 00:42:34	S
3241	430275	comipems-15	1516	44	15	3	7	1111101111	1101110011	1111110111	1111001010	1011011001	1011110100	@1 am@2 is@3 are@4 Is@5 Are@6Is@7 an@8 a@9 an@10 isn	@11 am not @12aren@13 What@14 What@15When@16 are@17 are@18 is@19 my@20 his	@21 Their@22 parents@23sister@24is it@25 It@26 There is@27 There are@28 go@29 dance@30 likes	@31 don@32 doesn@33 doesn@34 Do@35 Does...play@36 does...teaches@37 am doing@38 does not take@39 are...doing@40 wasn	@41 Was@42 are@43 ate@44 wrote@45 don@46 didn@47 didn@48are@49does....go@50are going to visit	@51 Are ... going to take@52 most attractive@53 prettier @54 as quiet as@55 tallest@56 have been @57 doesn@58 have traveled@59 never@60 any	71.19	B	Pre-Intermedio	2015-07-30 00:30:42	2015-07-30 00:45:15	S
3242	453802	comipems-15	1516	48	11	39	7	1110000100	1100110100	1100000110	0010110000	1111001011	1100000100	@1 am@2 is@3 are@4 Are@5 Is@6 Be@7 any@8 a@9 any@10 not	@11 am not @12aren@13 What@14 Who@15When@16 are@17 are@18 are@19 your@20 its	@21 Their@22 parents@23 son@24it@25 Is@26 They are@27 Is there@28 go@29 dance@30 	@31 am not@32 not@33 doesn@34 Are@35 Do...play@36 does...teach@37 can do@38 does not take@39 did...do@40 wasn	@41 Was@42 were@43 ate@44 wrote@45 can@46 don@47 didn@48are@49did....go@50are going to visit	@51 Are ... going to take@52 more attractive@53 more pretty @54 quiet enough@55 taller than@56 are@57 didn@58 have traveled@59 since@60 nothing	42.37	A	Introductorio	2015-07-30 00:30:48	2015-07-30 00:40:37	S
3243	323900	comipems-15	1516	47	12	2	7	1110000000	1111111010	1111110100	1010001000	1101100001	1100111110	@1 am@2 is@3 are@4 Be@5 Is@6Is@7 a@8 one@9 a@10 aren	@11 am not @12aren@13 Who@14 What@15When@16 are@17 is@18 be@19 my@20 her	@21 Their@22 parents@23sister@24is it@25 It@26 There is@27 There are@28 go@29 to dance@30 	@31 don@32 not@33 doesn@34 Are@35 Does...plays@36 does...teaches@37 am doing@38 not take@39 will...doing@40 don	@41 Was@42 were@43 eating@44 wrote@45 didn@46 don@47 can@48does@49do....go@50are going to visit	@51 Are ... going to take@52 more attractive@53 more pretty @54 as quiet @55 tallest@56 have been @57 hasn@58 have traveled@59 yet@60 any	54.24	A	Introductorio	2015-07-30 00:30:32	2015-07-30 01:18:37	S
3244	414269	comipems-15	1516	28	31	21	7	1111101111	0101011110	1101010111	0101001110	0000000001	0010001000	@1 am@2 is@3 are@4 Is@5 Are@6Is@7 an@8 a@9 an@10 isn	@11 is not @12aren@13 When@14 What@15 Where@16 are@17 is@18 are@19 my@20 her	@21 Their@22 parents@23 brother@24is it@25 Is it@26 There is@27 There are@28 go@29 dance@30 likes	@31 am not@32 doesn@33 don@34 Do@35 Does...plays@36 do...teach@37 am doing@38 is not taking@39 are...doing@40 wasn	@41 Were@42 are@43 eat@44 are writing@45 won@46 can@47 don@48do@49do....go@50are going to visit	@51 Do ... like taking@52 the most attractive@53 prettier @54 as quiet @55 taller@56 can be@57 hasn@58 traveled@59 never@60 any	49.15	A+	Básico	2015-07-30 00:31:59	2015-07-30 01:00:29	S
3245	349105	comipems-15	1516	34	25	34	7	1111110110	1101101110	1101000110	0101001010	0000010000	0100010100	@1 am@2 is@3 are@4 Is@5 Are@6Are@7 one@8 a@9 an@10 not be	@11 am not @12aren@13 Where@14 What@15When@16 be@17 is@18 are@19 my@20 her	@21 Their@22 parents@23 son@24is it@25 Is it@26 There are@27 Is there@28 go@29 dance@30 	@31 not@32 doesn@33 don@34 Do@35 Do...plays@36 do....teaches@37 am doing@38 does not take@39 are...doing@40 wasn	@41 Is@42 are@43 eat@44 are writing@45 can@46 didn@47 won@48do@49do....go@50 visiting	@51 Do ... like taking@52 more attractive@53 more pretty @54 so quiet that@55 as tall@56 have been @57 isn@58 have traveled@59 never@60 nothing	45.76	A+	Básico	2015-07-30 00:32:58	2015-07-30 00:55:49	S
3246	442791	comipems-15	1516	48	11	2	7	1111110100	1000010000	0110000111	0000010100	1001000000	0000110000	@1 am@2 is@3 are@4 Is@5 Are@6Are@7 a@8 a@9 a@10 aren	@11 am not @12not be@13 Where@14 When@15 Where@16 are@17 be@18 be@19 his@20 my	@21 Her@22 parents@23sister@24is@25 Is@26 They are@27 There are@28 go@29 dance@30 likes	@31 not@32 don@33 don@34 Are@35 Does...plays@36 does...teach@37 doing@38 is not taking@39 did...do@40 wasn	@41 Was@42 be@43 eat@44 wrote@45 won@46 can@47 can@48does@49does....go@50 visited	@51 Do ... like taking@52 the most attractive@53 prettiest @54 as quiet @55 tallest@56 have been @57 doesn@58 traveled@59 never@60 nothing	32.2	A+	Básico	2015-07-30 00:30:01	2015-07-30 00:40:16	S
3247	334292	comipems-15	1516	45	14	2	7	1110000100	1010001010	0100100110	0000010000	1100000000	0000101000	@1 am@2 is@3 are@4 Be@5 Be@6 Be@7 a@8 a@9 a@10 not	@11 am not @12not@13 Who@14 Which@15 How@16 is@17 is@18 is@19 my@20 my	@21 Our@22 parents@23 daughter@24it@25 It@26 Is@27 There are@28 go@29 dance@30 like	@31 not@32 not@33 not@34 Does@35 Does...play@36 does...teach@37 doing@38 not taking@39 do...do@40 didn	@41 Was@42 were@43 eating@44 write@45 don@46 can@47 won@48does@49does....go@50 visit	@51 Did ... take@52 most attractive@53 more pretty @54 quiet enough@55 tallest@56 will be@57 hasn@58 traveled@59 after@60 any	27.12	A	Introductorio	2015-07-30 00:31:44	2015-07-30 00:44:25	S
3248	336949	comipems-15	1516	49	10	38	7	1111110001	1110110111	1111111111	0110011101	1111000001	0000010000	@1 am@2 is@3 are@4 Is@5 Are@6Are@7 one@8 one@9 a@10 isn	@11 am not @12aren@13 Who@14 Who@15When@16 are@17 are@18 are@19 my@20 his	@21 Their@22 parents@23sister@24is it@25 It@26 There is@27 Are there@28 go@29 dance@30 likes	@31 not@32 doesn@33 doesn@34 Are@35 Does...plays@36 does...teach@37 am doing@38 is not taking@39 do...do@40 weren	@41 Was@42 were@43 ate@44 wrote@45 don@46 can@47 can@48are@49do....go@50are going to visit	@51 Are ... going taking@52 the most attractive@53 more pretty @54 so quiet that@55 taller@56 have been @57 doesn@58 will travel@59 after@60 any	61.02	B	Pre-Intermedio	2015-07-30 00:32:10	2015-07-30 01:15:40	S
3249	488638	comipems-15	1516	56	3	50	7	1111000011	1110011110	1101101111	0000000010	0000000000	0010000100	@1 am@2 is@3 are@4 Is@5 Is@6Is@7 a@8 an@9 an@10 isn	@11 am not @12aren@13 Who@14 Which@15 How@16 are@17 is@18 are@19 my@20 her	@21 Their@22 parents@23 brother@24is it@25 It@26 There are@27 Are there@28 go@29 dance@30 likes	@31 not@32 not@33 don@34 Are@35 Does...play@36 do...teach@37 can do@38 not take@39 are...doing@40 didn	@41 Is@42 are@43 eat@44 are writing@45 don@46 don@47 can@48are@49does....go@50 visited	@51 Do ... like taking@52 as attractive@53 prettier @54 as quiet @55 taller@56 can be@57 isn@58 have traveled@59 never@60 nothing	38.98	B	Pre-Intermedio	2015-07-30 00:36:51	2015-07-30 01:11:18	S
3250	426844	comipems-15	1516	39	20	6	7	1111000110	1111110110	0110100010	0010100010	0000010001	1100100000	@1 am@2 is@3 are@4 Is@5 Is@6 Be@7 a@8 a@9 an@10 not	@11 am not @12aren@13 Who@14 What@15When@16 are@17 are@18 are@19 my@20 her	@21 Her@22 parents@23sister@24is@25 It@26 There are@27 There are@28 going@29 dance@30 to like	@31 am not@32 don@33 doesn@34 Are@35 Do...play@36 does...teaches@37 doing@38 does not take@39 are...doing@40 wasn	@41 Did@42 are@43 eating@44 are writing@45 don@46 didn@47 can@48does@49does....go@50are going to visit	@51 Are ... going to take@52 more attractive@53 more pretty @54 so quiet that@55 tallest@56 will be@57 doesn@58 are traveling@59 after@60 nothing	42.37	A+	Básico	2015-07-30 00:30:42	2015-07-30 00:49:05	S
3251	383965	comipems-15	1516	43	16	52	7	1111111111	1111111111	1111111111	1001011110	0111111111	1110110010	@1 am@2 is@3 are@4 Is@5 Are@6Are@7 an@8 a@9 an@10 isn	@11 am not @12aren@13 Who@14 What@15When@16 are@17 is@18 are@19 my@20 his	@21 Their@22 parents@23sister@24is it@25 It@26 There is@27 Are there@28 go@29 dance@30 likes	@31 don@32 don@33 don@34 Do@35 Does...play@36 does...teach@37 am doing@38 is not taking@39 are...doing@40 didn	@41 Did@42 were@43 ate@44 wrote@45 didn@46 didn@47 didn@48did@49did....go@50are going to visit	@51 Are ... going to take@52 more attractive@53 prettier @54 so quiet that@55 tallest@56 have been @57 didn@58 will travel@59 yet@60 any	84.75	B	Pre-Intermedio	2015-07-30 00:31:41	2015-07-30 00:45:10	S
3252	342026	comipems-15	1516	42	17	60	7	1111101001	1101010100	0111010101	0000111111	0000000000	1000000000	@1 am@2 is@3 are@4 Is@5 Are@6Is@7 an@8 one@9 any@10 isn	@11 am not @12aren@13 What@14 What@15 What@16 are@17 are@18 are@19 your@20 her	@21 Her@22 parents@23sister@24is it@25 Is it@26 There is@27 There are@28 go@29 dancing@30 likes	@31 am not@32 not@33 isn@34 Are@35 Do...play@36 does...teach@37 am doing@38 is not taking@39 are...doing@40 weren	@41 Is@42 be@43 eats@44 write@45 don@46 can@47 won@48are@49is...going@50 visited	@51 Are ... going to take@52 the most attractive@53 more pretty @54 as quiet @55 taller@56 can be@57 isn@58 will travel@59 since@60 none 	40.68	A+	Básico	2015-07-30 00:32:12	2015-07-30 00:47:19	S
3253	358737	comipems-15	1516	47	12	55	7	1111111111	1111111011	1111110111	1111101100	1111111111	1111111110	@1 am@2 is@3 are@4 Is@5 Are@6Are@7 an@8 a@9 an@10 isn	@11 am not @12aren@13 Who@14 What@15When@16 are@17 is@18 is@19 my@20 his	@21 Their@22 parents@23sister@24is it@25 It@26 There is@27 Is there@28 go@29 dance@30 likes	@31 don@32 doesn@33 doesn@34 Do@35 Do...play@36 do....teaches@37 am doing@38 is not taking@39 did...do@40 wasn	@41 Was@42 were@43 ate@44 wrote@45 didn@46 didn@47 didn@48did@49did....go@50are going to visit	@51 Are ... going to take@52 more attractive@53 prettier @54 as quiet as@55 tallest@56 have been @57 hasn@58 have traveled@59 yet@60 any	89.83	B+	Pre-Intermedio	2015-07-30 00:29:57	2015-07-30 00:40:38	S
